episode,avg_reward
3335,-0.5941
3336,-0.7289
3337,-0.4418
3338,-0.8018
3339,0.0000
3340,-0.7859
3341,-0.7776
3342,0.0000
3343,-0.1036
3344,0.0000
3345,-0.3703
3346,-0.7622
3347,-0.7231
3348,-0.5696
3349,0.0000
3350,-0.1654
3351,0.0000
3352,-0.4072
3353,0.0000
3354,-0.0896
3355,0.0000
3356,-0.4591
3357,-0.7383
3358,0.0000
3359,-0.6715
3360,-0.7224
3361,-0.6267
3362,-0.5489
3363,0.0000
3364,-0.6926
3365,-0.6348
3366,-0.5061
3367,0.0000
3368,-0.4449
3369,-0.1636
3370,-0.2510
3371,0.0000
3372,-0.1754
3373,-0.4518
3374,-0.3986
3375,0.0000
3376,-0.3021
3377,-0.6789
3378,-0.2814
3379,-0.6480
3380,0.0000
3381,-0.4022
3382,-0.0236
3383,-0.2353
3384,-0.1352
3385,0.0000
3386,0.0818
3387,-0.2255
3388,0.0000
3389,-0.3129
3390,-0.3091
3391,0.0000
3392,-0.0077
3393,0.0000
3394,-0.0213
3395,0.0000
3396,-0.4822
3397,0.0000
3398,-0.5789
3399,0.0000
3400,-0.5830
3401,-0.3504
3402,0.0000
3403,0.1217
3404,0.1792
3405,0.0000
3406,-0.3224
3407,-0.5859
3408,-0.3238
3409,0.0000
3410,-0.4694
3411,-0.3224
3412,0.0000
3413,-0.2715
3414,-0.0225
3415,0.0000
3416,-0.3405
3417,-0.1986
3418,0.0000
3419,-0.2075
3420,-0.7604
3421,-0.7237
3422,-0.1142
3423,-0.3820
3424,0.0000
3425,-0.6447
3426,0.0000
3427,-0.7946
3428,-0.7252
3429,-0.8432
3430,0.0000
3431,-0.3641
3432,-0.6073
3433,-0.6891
3434,-0.4563
3435,0.0000
3436,-0.6242
3437,0.0000
3438,-0.7530
3439,0.0000
3440,-0.4655
3441,-0.4042
3442,0.0000
3443,-0.2280
3444,-0.4646
3445,-0.3156
3446,0.0000
3447,-0.4853
3448,-0.3145
3449,-0.4122
3450,0.0000
3451,-0.7370
3452,0.0000
3453,0.0653
3454,-0.3600
3455,0.0000
3456,-0.0648
3457,-0.5477
3458,-0.8426
3459,-0.4080
3460,-0.9113
3461,-0.6300
3462,-0.4553
3463,0.0000
3464,-0.8052
3465,-0.8820
3466,-0.6289
3467,-0.8646
3468,-0.2377
3469,-0.3886
3470,-0.5388
3471,-0.3338
3472,0.0000
3473,-0.6258
3474,-0.9581
3475,0.0000
3476,-0.2091
3477,0.0000
3478,-0.3140
3479,0.0000
3480,-0.3807
3481,-0.5421
3482,0.0000
3483,-0.3972
3484,-0.8696
3485,-0.9358
3486,-0.2334
3487,-0.2385
3488,-0.4011
3489,-0.6194
3490,-0.6927
3491,0.0000
3492,-0.6605
3493,-0.2584
3494,-0.8699
3495,-0.8724
3496,-0.3480
3497,-0.8544
3498,-0.6114
3499,-0.7659
3500,0.0000
3501,-0.4381
3502,0.0000
3503,-0.5971
3504,-0.7245
3505,0.0000
3506,0.0325
3507,-0.4409
3508,-0.5490
3509,0.0000
3510,-0.0649
3511,-0.6730
3512,-0.7970
3513,-0.8043
3514,0.0000
3515,-0.2184
3516,-0.2958
3517,-0.3139
3518,-0.6387
3519,-0.7321
3520,-0.3904
3521,-0.8366
3522,-0.1849
3523,-0.7521
3524,-0.5122
3525,-0.4189
3526,-0.7967
3527,-0.4414
3528,-0.1905
3529,0.0000
3530,-0.2832
3531,-0.1826
3532,-0.4441
3533,-0.2353
3534,-0.5309
3535,0.0000
3536,-0.7867
3537,-0.7939
3538,-0.5547
3539,0.0000
3540,-0.5612
3541,-0.8112
3542,-0.5115
3543,-0.6309
3544,-0.7161
3545,-0.8497
3546,-0.6038
3547,0.0223
3548,0.0000
3549,-0.3480
3550,0.0000
3551,-0.2712
3552,0.0000
3553,-0.4449
3554,-0.2577
3555,-0.6141
3556,0.0000
3557,-0.1968
3558,0.0000
3559,-0.7862
3560,0.0654
3561,-0.6052
3562,-0.5581
3563,-0.5633
3564,-0.5460
3565,0.0000
3566,-0.6731
3567,0.0000
3568,-0.1615
3569,-0.4873
3570,0.0000
3571,-0.4291
3572,-0.5227
3573,-0.6056
3574,-0.2186
3575,0.0000
3576,-0.6024
3577,-0.1888
3578,-0.4834
3579,-0.7605
3580,-0.6132
3581,-0.6260
3582,-0.5941
3583,-0.5024
3584,0.2948
3585,-0.0466
3586,-0.3445
3587,0.0000
3588,-0.6790
3589,-0.3589
3590,0.0000
3591,-0.3805
3592,-0.4830
3593,-0.3061
3594,0.0000
3595,-0.1758
3596,-0.3124
3597,-0.5005
3598,0.0000
3599,-0.8513
3600,-0.2325
3601,-0.1516
3602,0.0000
3603,-0.2885
3604,-0.6169
3605,-0.5805
3606,0.0000
3607,-0.3124
3608,0.0000
3609,-0.6959
3610,-0.5246
3611,-0.3992
3612,0.0000
3613,0.0281
3614,-0.3573
3615,-0.0845
3616,-0.5265
3617,-0.0533
3618,-0.0894
3619,0.0000
3620,-0.7014
3621,0.0000
3622,-0.1999
3623,-0.5951
3624,-0.6552
3625,-0.1111
3626,-0.0676
3627,0.0000
3628,-0.2803
3629,0.0000
3630,-0.4509
3631,0.0000
3632,-0.3622
3633,0.0000
3634,0.0728
3635,0.0000
3636,-0.4475
3637,0.0103
3638,-0.0009
3639,-0.3596
3640,-0.4889
3641,-0.4526
3642,0.0000
3643,-0.6722
3644,-0.5445
3645,-0.3874
3646,-0.7115
3647,0.0000
3648,-0.4808
3649,-0.8081
3650,-0.1590
3651,-0.1721
3652,-0.3592
3653,-0.5221
3654,-0.1192
3655,0.0000
3656,-0.0221
3657,0.0000
3658,-0.2112
3659,0.0000
3660,-0.3426
3661,-0.7825
3662,0.0377
3663,0.0000
3664,-0.0274
3665,0.0000
3666,-0.5641
3667,-0.7572
3668,-0.4328
3669,-0.5779
3670,0.0000
3671,-0.6952
3672,-0.5422
3673,0.0634
3674,-0.2076
3675,0.0000
3676,-0.4808
3677,0.0000
3678,0.1317
3679,-0.5668
3680,-0.5270
3681,0.0000
3682,-0.2479
3683,-0.1633
3684,0.0000
3685,-0.4578
3686,-0.1399
3687,-0.5102
3688,-0.5859
3689,0.1563
3690,-0.2491
3691,-0.2208
3692,-0.1091
3693,-0.1296
3694,0.0000
3695,-0.3650
3696,-0.7595
3697,-0.3527
3698,-0.7723
3699,-0.2543
3700,-0.5055
3701,0.0000
3702,-0.0878
3703,0.0000
3704,0.1042
3705,-0.4947
3706,-0.7006
3707,-0.2853
3708,0.0191
3709,-0.5300
3710,-0.7826
3711,0.0000
3712,-0.0545
3713,0.0000
3714,-0.7310
3715,0.0000
3716,-0.4709
3717,-0.7901
3718,-0.6401
3719,-0.8291
3720,-0.8049
3721,-0.7606
3722,-0.5640
3723,0.0000
3724,-0.5766
3725,-0.7072
3726,-0.7926
3727,-0.1053
3728,0.0000
3729,-0.4723
3730,-0.6943
3731,-0.6750
3732,-0.7360
3733,0.0000
3734,-0.8000
3735,-0.8240
3736,-0.6882
3737,-0.6779
3738,-0.3685
3739,0.0000
3740,-0.7407
3741,-0.7177
3742,-0.3827
3743,-0.7544
3744,0.0000
3745,-0.8061
3746,-0.1485
3747,-0.7479
3748,-0.3303
3749,0.0000
3750,-0.1477
3751,0.0000
3752,-0.0535
3753,-0.4356
3754,-0.2291
3755,-0.4049
3756,0.0000
3757,-0.2423
3758,-0.2322
3759,0.0000
3760,-0.3281
3761,0.0168
3762,-0.3836
3763,-0.4325
3764,0.0000
3765,0.0372
3766,0.0000
3767,-0.0274
3768,0.0000
3769,-0.2559
3770,-0.3123
3771,-0.6040
3772,-0.3848
3773,-0.1743
3774,0.0000
3775,-0.1135
3776,0.0000
3777,-0.3841
3778,-0.5155
3779,-0.3135
3780,0.0000
3781,0.1649
3782,-0.8668
3783,-0.7058
3784,-0.4689
3785,0.0000
3786,-0.9682
3787,0.0000
3788,-0.8463
3789,-0.1961
3790,-0.7615
3791,-0.2801
3792,-0.7863
3793,-0.0327
3794,0.0000
3795,-0.5219
3796,-0.7967
3797,-0.5387
3798,0.0000
3799,-0.5839
3800,0.0000
3801,-0.3977
3802,-0.2180
3803,-0.6109
3804,-0.6858
3805,-0.2339
3806,-0.6946
3807,-0.3229
3808,0.0000
3809,-0.3563
3810,-0.6473
3811,-0.7856
3812,-0.8545
3813,0.0000
3814,-0.5314
3815,0.0000
3816,-0.7039
3817,0.0000
3818,-0.8506
3819,-0.5597
3820,0.0000
3821,0.0229
3822,-0.8865
3823,-0.2621
3824,0.0000
3825,-0.7982
3826,-0.4866
3827,-0.3804
3828,0.0000
3829,-0.0197
3830,0.0000
3831,-0.3598
3832,0.0000
3833,-0.4991
3834,-0.7560
3835,-0.4267
3836,-0.0612
3837,0.0000
3838,-0.3495
3839,0.0000
3840,-0.5090
3841,0.0000
3842,-0.2420
3843,-0.7299
3844,-0.4712
3845,-0.7482
3846,-0.6612
3847,-0.2360
3848,-0.7493
3849,-0.4297
3850,-0.4519
3851,-0.3354
3852,0.0000
3853,-0.5612
3854,-0.1716
3855,-0.5513
3856,-0.2792
3857,-0.5385
3858,0.0000
3859,-0.1765
3860,0.0000
3861,-0.5886
3862,0.0000
3863,-0.7350
3864,-0.5582
3865,-0.7202
3866,0.0000
3867,-0.5126
3868,0.0000
3869,-0.3328
3870,-0.0879
3871,-0.6212
3872,-0.3460
3873,0.0000
3874,-0.3677
3875,0.0593
3876,0.0894
3877,-0.4046
3878,0.0000
3879,-0.4323
3880,-0.2670
3881,-0.5066
3882,-0.4307
3883,-0.0531
3884,0.0000
3885,-0.2073
3886,0.0000
3887,-0.5093
3888,-0.7679
3889,0.0000
3890,-0.3502
3891,-0.6230
3892,0.0268
3893,-0.6861
3894,0.0000
3895,-0.8139
3896,-0.6388
3897,-0.0285
3898,-0.8668
3899,-0.4684
3900,-0.7340
3901,0.0000
3902,-0.2878
3903,0.0000
3904,-0.5490
3905,-0.6205
3906,0.0000
3907,-0.8377
3908,-0.7095
3909,-0.3002
3910,-0.7942
3911,0.0000
3912,-0.3661
3913,-0.1362
3914,0.0000
3915,-0.2100
3916,-0.5610
3917,-0.1933
3918,0.0000
3919,0.0050
3920,-0.2921
3921,0.0000
3922,-0.2994
3923,-0.7799
3924,-0.6740
3925,-0.0803
3926,0.0000
3927,-0.7952
3928,-0.4018
3929,0.0000
3930,-0.8221
3931,0.0000
3932,-0.4797
3933,0.0000
3934,-0.3822
3935,-0.1694
3936,-0.4486
3937,-0.5031
3938,-0.2479
3939,0.0000
3940,-0.7213
3941,0.0000
3942,-0.5736
3943,-0.5224
3944,-0.5474
3945,-0.4778
3946,-0.3346
3947,0.0000
3948,-0.4116
3949,0.0000
3950,-0.0586
3951,0.0000
3952,-0.6654
3953,-0.2243
3954,0.0000
3955,-0.0327
3956,-0.6847
3957,0.0000
3958,-0.5346
3959,-0.3719
3960,0.0464
3961,-0.5904
3962,-0.5203
3963,0.0000
3964,-0.3478
3965,-0.3421
3966,0.0000
3967,-0.5491
3968,0.0000
3969,-0.8199
3970,-0.4551
3971,-0.0781
3972,0.0000
3973,-0.1295
3974,-0.6480
3975,0.0000
3976,-0.3288
3977,0.0000
3978,-0.4980
3979,-0.5380
3980,0.0000
3981,-0.4823
3982,0.0000
3983,-0.3266
3984,-0.3956
3985,0.0000
3986,-0.0885
3987,-0.1810
3988,0.0000
3989,-0.0645
3990,-0.1508
3991,-0.3143
3992,0.0000
3993,-0.5538
3994,0.1028
3995,-0.1016
3996,0.0000
3997,-0.4814
3998,0.0000
3999,-0.4824
4000,-0.6202
4001,0.0000
4002,-0.2813
4003,-0.2748
4004,-0.1994
4005,-0.6270
4006,-0.3316
4007,0.0000
4008,-0.6882
4009,-0.7033
4010,-0.0448
4011,-0.0636
4012,-0.6316
4013,-0.2152
4014,0.0000
4015,-0.3853
4016,-0.4804
4017,0.0000
4018,-0.3206
4019,-0.5507
4020,-0.4332
4021,0.0000
4022,-0.0137
4023,0.0000
4024,-0.2853
4025,0.0000
4026,-0.4192
4027,-0.0488
4028,-0.6530
4029,0.0000
4030,-0.4907
4031,0.0000
4032,-0.3374
4033,0.0000
4034,-0.0934
4035,-0.5570
4036,0.0000
4037,-0.5083
4038,-0.2722
4039,-0.6523
4040,-0.5992
4041,-0.6454
4042,-0.5050
4043,-0.3160
4044,-0.3730
4045,-0.3255
4046,-0.5925
4047,0.0000
4048,-0.3393
4049,-0.1038
4050,-0.4892
4051,-0.3091
4052,-0.5786
4053,-0.0703
4054,0.0000
4055,-0.5499
4056,-0.3561
4057,0.0000
4058,-0.5702
4059,-0.6668
4060,0.0000
4061,-0.5399
4062,-0.3720
4063,0.0000
4064,-0.4022
4065,-0.7036
4066,-0.7512
4067,-0.2629
4068,-0.6385
4069,-0.5116
4070,-0.2160
4071,-0.5876
4072,-0.2741
4073,0.0000
4074,-0.0229
4075,-0.1600
4076,0.0000
4077,-0.4846
4078,-0.0602
4079,-0.0932
4080,-0.1124
4081,0.0000
4082,-0.2872
4083,0.0000
4084,0.0012
4085,0.0000
4086,-0.4795
4087,0.0000
4088,-0.0367
4089,0.0000
4090,-0.3478
4091,-0.5367
4092,0.0000
4093,-0.0996
4094,0.0000
4095,-0.2709
4096,0.0000
4097,-0.2377
4098,-0.2060
4099,-0.0496
4100,-0.4708
4101,-0.2459
4102,0.0000
4103,-0.3042
4104,0.0000
4105,-0.3262
4106,0.0000
4107,-0.0507
4108,-0.1032
4109,0.0112
4110,-0.3796
4111,-0.8650
4112,-0.0261
4113,-0.0415
4114,-0.5954
4115,-0.1509
4116,-0.3245
4117,-0.8632
4118,0.0000
4119,-0.3239
4120,-0.0901
4121,-0.7052
4122,0.0000
4123,-0.3594
4124,0.0000
4125,-0.6663
4126,-0.5974
4127,0.0000
4128,-0.0647
4129,-0.2379
4130,-0.6797
4131,0.0000
4132,-0.4993
4133,-0.0595
4134,0.0000
4135,-0.1646
4136,-0.4016
4137,0.0455
4138,0.0000
4139,-0.6987
4140,0.0000
4141,-0.8043
4142,0.0000
4143,-0.1984
4144,-0.5333
4145,-0.4600
4146,-0.3400
4147,0.0850
4148,-0.2696
4149,-0.4868
4150,-0.1915
4151,0.0000
4152,-0.4377
4153,-0.5061
4154,-0.1514
4155,-0.5336
4156,0.0000
4157,-0.2771
4158,-0.0355
4159,-0.3109
4160,0.0000
4161,-0.2913
4162,0.0000
4163,-0.3721
4164,-0.5776
4165,-0.4306
4166,0.0000
4167,0.0258
4168,0.0000
4169,-0.4668
4170,-0.4819
4171,-0.1826
4172,-0.3455
4173,0.0000
4174,-0.2224
4175,-0.0085
4176,0.0000
4177,-0.2477
4178,0.0000
4179,-0.1973
4180,0.0000
4181,-0.1415
4182,-0.4719
4183,0.0000
4184,-0.3493
4185,-0.6106
4186,0.0000
4187,-0.0912
4188,0.0000
4189,-0.1599
4190,-0.0461
4191,-0.5394
4192,-0.1867
4193,0.0690
4194,0.0000
4195,0.0436
4196,-0.1600
4197,-0.4187
4198,-0.1640
4199,-0.1666
4200,0.0000
4201,-0.4279
4202,-0.2320
4203,0.0000
4204,-0.5431
4205,-0.3862
4206,-0.1915
4207,-0.7674
4208,-0.7213
4209,-0.1023
4210,-0.0248
4211,-0.7259
4212,0.0000
4213,-0.7629
4214,-0.4105
4215,-0.3466
4216,-0.0787
4217,-0.1724
4218,0.0000
4219,-0.8140
4220,0.0000
4221,-0.5824
4222,0.0000
4223,-0.7217
4224,-0.7226
4225,-0.3338
4226,-0.5935
4227,-0.2511
4228,0.0000
4229,-0.3220
4230,0.0000
4231,-0.6508
4232,0.0000
4233,-0.4133
4234,-0.0805
4235,0.0000
4236,-0.0545
4237,-0.7374
4238,-0.5465
4239,-0.0777
4240,-0.6177
4241,0.0000
4242,-0.0633
4243,0.0000
4244,-0.5169
4245,-0.1580
4246,-0.0513
4247,-0.0619
4248,-0.6682
4249,-0.7472
4250,-0.2521
4251,-0.2620
4252,0.0000
4253,-0.7876
4254,-0.4807
4255,-0.0847
4256,0.0000
4257,-0.5702
4258,0.0388
4259,0.0000
4260,-0.0865
4261,0.0000
4262,-0.2174
4263,-0.1323
4264,-0.3566
4265,0.0000
4266,-0.4103
4267,-0.1351
4268,-0.5094
4269,0.0000
4270,-0.1598
4271,0.0000
4272,-0.6363
4273,0.0000
4274,-0.1837
4275,-0.2564
4276,-0.6573
4277,0.0000
4278,-0.1229
4279,-0.6310
4280,-0.2251
4281,0.0000
4282,-0.4288
4283,0.0000
4284,-0.4632
4285,-0.0388
4286,-0.0447
4287,0.0000
4288,-0.6681
4289,0.0000
4290,-0.3928
4291,0.0000
4292,-0.7851
4293,-0.2552
4294,-0.0990
4295,0.0000
4296,-0.1081
4297,-0.1138
4298,-0.1191
4299,0.0000
4300,-0.6868
4301,-0.3460
4302,-0.7051
4303,0.0000
4304,-0.1366
4305,-0.1868
4306,-0.0741
4307,-0.3424
4308,-0.4339
4309,-0.7972
4310,0.0000
4311,-0.3754
4312,-0.4315
4313,0.0000
4314,-0.5705
4315,-0.0254
4316,-0.6109
4317,-0.3409
4318,-0.8104
4319,-0.5091
4320,-0.8095
4321,0.0000
4322,-0.4981
4323,0.0000
4324,-0.3677
4325,-0.5317
4326,0.0000
4327,-0.7607
4328,0.0342
4329,-0.4280
4330,-0.3601
4331,-0.2672
4332,0.0000
4333,-0.6248
4334,-0.2370
4335,-0.4626
4336,-0.1189
4337,0.0000
4338,-0.6828
4339,0.0000
4340,-0.0489
4341,-0.4722
4342,-0.3984
4343,0.0000
4344,-0.3504
4345,-0.5980
4346,-0.3580
4347,-0.5707
4348,-0.2142
4349,0.0000
4350,-0.3738
4351,0.0000
4352,-0.1374
4353,0.0935
4354,-0.5399
4355,0.0000
4356,-0.1844
4357,0.0000
4358,-0.2810
4359,-0.2414
4360,0.0000
4361,-0.6678
4362,0.0000
4363,-0.1305
4364,-0.2627
4365,-0.0858
4366,0.0000
4367,-0.0087
4368,-0.3766
4369,-0.4827
4370,0.0000
4371,-0.1349
4372,-0.1801
4373,0.0000
4374,-0.2810
4375,0.0000
4376,-0.0857
4377,-0.1549
4378,0.0000
4379,-0.3804
4380,-0.5500
4381,-0.5046
4382,0.0000
4383,-0.2216
4384,-0.4303
4385,0.0000
4386,-0.6395
4387,0.0000
4388,-0.7725
4389,0.0000
4390,-0.7736
4391,0.0000
4392,-0.5651
4393,0.0000
4394,-0.3853
4395,0.0000
4396,-0.5135
4397,-0.3444
4398,-0.0518
4399,-0.4811
4400,-0.6274
4401,-0.7303
4402,0.0000
4403,-0.3694
4404,0.0000
4405,-0.7852
4406,0.0000
4407,-0.6194
4408,0.0000
4409,-0.7402
4410,-0.7494
4411,0.0000
4412,-0.3988
4413,0.0000
4414,-0.2266
4415,0.0000
4416,-0.8256
4417,-0.4830
4418,-0.5647
4419,-0.8072
4420,-0.7858
4421,0.0000
4422,-0.6419
4423,-0.6288
4424,0.0000
4425,-0.7526
4426,-0.0829
4427,0.0000
4428,-0.1083
4429,0.0000
4430,-0.3952
4431,-0.8263
4432,-0.8140
4433,0.0000
4434,-0.5212
4435,-0.3224
4436,0.0000
4437,-0.6639
4438,-0.5006
4439,-0.8283
4440,-0.1677
4441,-0.0019
4442,0.0000
4443,-0.0280
4444,0.0000
4445,-0.2193
4446,-0.4910
4447,-0.6904
4448,0.0000
4449,-0.3880
4450,0.0000
4451,-0.6230
4452,-0.8043
4453,0.0000
4454,-0.0224
4455,-0.0737
4456,-0.5904
4457,0.0000
4458,-0.5609
4459,0.0000
4460,-0.6481
4461,-0.4422
4462,-0.6525
4463,-0.6372
4464,0.0000
4465,-0.5654
4466,-0.4926
4467,-0.0796
4468,0.0000
4469,-0.0977
4470,0.0000
4471,-0.4229
4472,-0.6114
4473,-0.3656
4474,0.0000
4475,-0.5573
4476,0.0000
4477,-0.3811
4478,-0.2422
4479,0.0000
4480,-0.6805
4481,-0.6714
4482,-0.2787
4483,-0.6784
4484,-0.4168
4485,-0.2957
4486,0.0000
4487,-0.2904
4488,-0.4909
4489,-0.7718
4490,-0.3431
4491,0.0000
4492,-0.4832
4493,0.0000
4494,-0.4514
4495,-0.8546
4496,-0.4233
4497,-0.0004
4498,-0.6649
4499,-0.0276
4500,0.0000
4501,-0.3159
4502,0.0000
4503,-0.5628
4504,-0.3975
4505,-0.1528
4506,-0.5842
4507,0.0000
4508,-0.7983
4509,-0.1555
4510,0.0000
4511,-0.0283
4512,0.0000
4513,-0.0936
4514,-0.2708
4515,-0.1824
4516,-0.8179
4517,0.0000
4518,-0.7335
4519,-0.7935
4520,0.0000
4521,-0.6936
4522,-0.1325
4523,0.0000
4524,-0.8049
4525,-0.4726
4526,-0.7580
4527,-0.6194
4528,0.0363
4529,-0.3031
4530,-0.7800
4531,-0.2999
4532,-0.3521
4533,0.0000
4534,-0.2621
4535,-0.3588
4536,-0.2360
4537,-0.4957
4538,-0.2161
4539,0.0000
4540,-0.2045
4541,-0.0993
4542,-0.0891
4543,-0.4151
4544,-0.6729
4545,0.0000
4546,-0.6012
4547,0.0000
4548,-0.1741
4549,-0.6308
4550,0.0000
4551,-0.5711
4552,-0.7392
4553,-0.8135
4554,-0.4416
4555,-0.3629
4556,-0.7923
4557,-0.8542
4558,0.0000
4559,-0.1750
4560,0.0000
4561,-0.0761
4562,0.1660
4563,0.0000
4564,-0.2911
4565,0.0000
4566,-0.0356
4567,0.0000
4568,-0.5388
4569,-0.4065
4570,0.0000
4571,-0.6576
4572,-0.2093
4573,-0.1346
4574,-0.4716
4575,0.0000
4576,-0.3791
4577,0.0000
4578,-0.4814
4579,-0.4045
4580,0.0000
4581,-0.3143
4582,-0.3831
4583,-0.7717
4584,0.0000
4585,-0.6214
4586,-0.5441
4587,-0.2035
4588,0.0000
4589,-0.5721
4590,-0.2685
4591,0.0000
4592,-0.6510
4593,0.0000
4594,-0.5527
4595,-0.1749
4596,0.0000
4597,-0.2214
4598,0.0000
4599,0.0314
4600,0.0000
4601,-0.5119
4602,0.0000
4603,-0.3827
4604,0.0272
4605,0.0000
4606,0.1246
4607,-0.5033
4608,-0.2977
4609,-0.1754
4610,-0.2529
4611,0.0000
4612,-0.4576
4613,-0.5755
4614,0.0000
4615,-0.3344
4616,0.0000
4617,-0.5015
4618,-0.3044
4619,-0.6260
4620,0.0000
4621,-0.6930
4622,-0.1876
4623,-0.6212
4624,0.0000
4625,-0.2201
4626,-0.4641
4627,0.0000
4628,-0.5378
4629,0.0000
4630,-0.3145
4631,0.0000
4632,-0.3371
4633,0.0000
4634,-0.1862
4635,0.0000
4636,-0.6534
4637,-0.0788
4638,0.0000
4639,-0.0590
4640,0.0000
4641,-0.2469
4642,-0.2292
4643,-0.5962
4644,-0.6188
4645,-0.6857
4646,0.0000
4647,-0.6828
4648,-0.6990
4649,-0.5429
4650,0.0000
4651,-0.6944
4652,-0.4100
4653,-0.3121
4654,0.0000
4655,-0.6753
4656,0.0000
4657,-0.5494
4658,-0.6945
4659,-0.2773
4660,-0.7194
4661,-0.2329
4662,0.0000
4663,-0.2640
4664,-0.6382
4665,-0.4253
4666,0.0000
4667,-0.7127
4668,0.0000
4669,-0.3902
4670,0.0000
4671,-0.6564
4672,-0.6594
4673,-0.5511
4674,0.0000
4675,-0.3450
4676,0.0000
4677,-0.4497
4678,0.0000
4679,-0.5404
4680,0.0000
4681,-0.1599
4682,-0.5540
4683,-0.2814
4684,-0.3624
4685,0.0000
4686,-0.5207
4687,-0.5248
4688,-0.2644
4689,-0.1085
4690,-0.2097
4691,0.0000
4692,-0.3006
4693,0.0000
4694,-0.0875
4695,-0.3043
4696,0.0000
4697,-0.2316
4698,0.0000
4699,-0.1503
4700,0.0000
4701,-0.2206
4702,-0.2222
4703,-0.1749
4704,0.0000
4705,-0.0241
4706,0.0000
4707,-0.0972
4708,-0.0575
4709,-0.2650
4710,0.0000
4711,-0.2484
4712,0.0000
4713,-0.1247
4714,-0.6379
4715,-0.6753
4716,-0.8205
4717,0.0000
4718,-0.4356
4719,0.0000
4720,-0.6648
4721,-0.4253
4722,-0.6346
4723,-0.4974
4724,-0.5505
4725,-0.8083
4726,0.0000
4727,-0.6329
4728,-0.2006
4729,0.0000
4730,-0.2658
4731,-0.2912
4732,0.0000
4733,-0.7509
4734,-0.3481
4735,-0.5998
4736,-0.4918
4737,-0.6462
4738,0.0000
4739,-0.5278
4740,0.0000
4741,-0.7249
4742,0.0000
4743,-0.0639
4744,-0.2129
4745,0.0000
4746,-0.8607
4747,0.0000
4748,0.0104
4749,-0.5410
4750,-0.0197
4751,0.0000
4752,0.0387
4753,-0.4403
4754,-0.7332
4755,0.0000
4756,-0.7906
4757,0.0000
4758,-0.2744
4759,-0.4884
4760,0.0000
4761,-0.0714
4762,-0.6944
4763,-0.6123
4764,0.0000
4765,-0.3967
4766,-0.4711
4767,-0.5965
4768,0.0000
4769,-0.4983
4770,0.1446
4771,-0.0589
4772,-0.2018
4773,0.0000
4774,0.0069
4775,0.0000
4776,-0.2279
4777,0.0050
4778,0.0000
4779,-0.3161
4780,-0.6958
4781,0.0000
4782,-0.3903
4783,-0.3728
4784,-0.1820
4785,-0.1364
4786,-0.1452
4787,-0.2714
4788,-0.3361
4789,0.0000
4790,-0.6439
4791,-0.4119
4792,0.0000
4793,-0.1323
4794,0.0000
4795,-0.3813
4796,0.0000
4797,-0.0231
4798,0.0811
4799,-0.0385
4800,-0.0985
4801,-0.2272
4802,-0.4916
4803,-0.1040
4804,0.0000
4805,-0.1260
4806,-0.3271
4807,-0.1361
4808,-0.4930
4809,0.0000
4810,0.0563
4811,0.0000
4812,-0.3048
4813,-0.6936
4814,0.0000
4815,-0.5138
4816,0.0000
4817,-0.5197
4818,-0.2648
4819,-0.5356
4820,0.0000
4821,-0.7074
4822,-0.3818
4823,-0.4625
4824,-0.2704
4825,0.0000
4826,-0.0241
4827,0.0000
4828,-0.5812
4829,-0.7540
4830,0.0000
4831,-0.0439
4832,0.0000
4833,-0.4182
4834,0.0000
4835,-0.3898
4836,-0.0131
4837,0.0000
4838,-0.5863
4839,-0.5157
4840,0.0489
4841,0.0000
4842,-0.2979
4843,0.0000
4844,-0.0284
4845,-0.1135
4846,-0.3195
4847,-0.4366
4848,0.0000
4849,0.0202
4850,0.0000
4851,-0.3615
4852,-0.3873
4853,-0.2337
4854,-0.0644
4855,-0.5156
4856,0.0000
4857,-0.6816
4858,0.1027
4859,-0.6451
4860,-0.7982
4861,-0.3996
4862,0.0000
4863,0.0534
4864,-0.5725
4865,-0.3687
4866,-0.7815
4867,-0.5562
4868,-0.0061
4869,0.0000
4870,0.0351
4871,-0.1631
4872,0.0000
4873,-0.5631
4874,-0.7841
4875,-0.4900
4876,0.0000
4877,-0.4173
4878,-0.3580
4879,-0.7169
4880,0.0000
4881,-0.4657
4882,-0.2858
4883,-0.6494
4884,-0.7912
4885,-0.4244
4886,-0.5542
4887,-0.5715
4888,0.0000
4889,-0.6710
4890,-0.6372
4891,-0.0760
4892,-0.4649
4893,0.0000
4894,-0.6016
4895,0.0340
4896,0.0000
4897,-0.4593
4898,-0.4947
4899,0.0975
4900,0.0000
4901,-0.3985
4902,-0.2391
4903,0.0000
4904,-0.0445
4905,0.0000
4906,-0.4637
4907,0.0000
4908,-0.4924
4909,0.0888
4910,0.0000
4911,-0.2619
4912,0.0000
4913,-0.1900
4914,-0.2798
4915,-0.5278
4916,-0.1671
4917,-0.2892
4918,0.0000
4919,-0.1685
4920,0.0000
4921,-0.0851
4922,-0.8659
4923,0.0000
4924,-0.5228
4925,-0.1029
4926,-0.9215
4927,0.0000
4928,0.0979
4929,-0.1630
4930,-0.1611
4931,0.0000
4932,-0.1569
4933,0.0000
4934,-0.8152
4935,-0.3138
4936,-0.2907
4937,-0.3520
4938,-0.6492
4939,-0.8252
4940,0.0000
4941,-0.5876
4942,0.0000
4943,-0.3568
