step,episode,reward,epsilon,state_mean,state_std,max_q
109,7,-0.4570,0.9655,-0.071897,-0.010261,0.273626,-0.053245,-0.114424,-0.067498,0.188877,0.302106,0.352056,0.086033,0.329880,0.350383,0.594251,0.082083,-0.1061
110,7,-1.0762,0.9655,-0.070347,-0.006499,0.273999,-0.052457,-0.109827,-0.059443,0.189379,0.300992,0.352306,0.085683,0.328321,0.351645,0.596734,0.081825,-0.0631
111,7,-0.4543,0.9655,-0.068771,-0.002199,0.274550,-0.051684,-0.104810,-0.059355,0.190154,0.299897,0.353168,0.085431,0.326767,0.353460,0.593743,0.081782,-0.0852
112,7,-1.1172,0.9655,-0.067173,0.002789,0.275502,-0.050923,-0.098707,-0.053891,0.191302,0.298821,0.354919,0.085535,0.325218,0.356945,0.593288,0.082179,-0.0675
113,7,0.0000,0.9655,-0.065551,0.008535,0.275843,-0.050169,-0.092665,-0.064178,0.191042,0.297765,0.357785,0.085174,0.323676,0.360258,0.599211,0.081809,-0.0767
114,7,-1.6761,0.9655,-0.063902,0.015169,0.275293,-0.049357,-0.084999,-0.061231,0.190929,0.296732,0.362119,0.084925,0.322156,0.366558,0.596935,0.081406,-0.1888
115,7,-1.6592,0.9655,-0.062212,0.022979,0.276144,-0.048489,-0.075745,-0.051298,0.192298,0.295728,0.368671,0.084927,0.320658,0.376279,0.602191,0.082146,-0.0973
116,7,0.0000,0.9655,-0.060480,0.032055,0.277097,-0.047629,-0.066583,-0.057160,0.192991,0.294755,0.377886,0.085037,0.319167,0.385440,0.602034,0.082028,-0.1438
117,8,0.0000,0.9607,-0.058203,0.030135,0.278335,-0.047922,-0.067122,-0.056159,0.194099,0.294159,0.376481,0.085512,0.317580,0.383546,0.599100,0.082365,0.0156
118,8,-0.0277,0.9607,-0.056083,0.028030,0.278681,-0.048328,-0.067791,-0.065528,0.194849,0.293452,0.375185,0.085154,0.316014,0.381682,0.603414,0.082295,-0.0236
119,8,-0.2470,0.9607,-0.054196,0.025659,0.277963,-0.049524,-0.069250,-0.069111,0.194567,0.292590,0.374057,0.085030,0.314658,0.380049,0.601457,0.081931,-0.0973
120,8,-0.3812,0.9607,-0.052676,0.022896,0.277238,-0.051490,-0.071408,-0.068535,0.194370,0.291520,0.373206,0.084914,0.313697,0.378759,0.598470,0.081544,-0.0847
121,8,-0.4570,0.9607,-0.051622,0.019654,0.276527,-0.054058,-0.074117,-0.068059,0.194175,0.290250,0.372748,0.084788,0.313179,0.377834,0.595489,0.081159,-0.0942
122,8,-0.5815,0.9607,-0.051123,0.015846,0.275748,-0.057195,-0.077378,-0.067846,0.193982,0.288838,0.372830,0.084721,0.313185,0.377352,0.592508,0.080775,-0.0971
123,8,-0.9839,0.9607,-0.051284,0.011359,0.275395,-0.061043,-0.081487,-0.062143,0.194211,0.287395,0.373664,0.084371,0.313981,0.377702,0.592290,0.080403,-0.0359
124,8,-1.2929,0.9607,-0.052216,0.006041,0.276292,-0.065595,-0.086691,-0.052172,0.195753,0.286106,0.375576,0.084425,0.315706,0.379394,0.597698,0.081472,0.0619
125,8,-1.0622,0.9607,-0.054020,-0.000268,0.278614,-0.070764,-0.092729,-0.042552,0.198879,0.285243,0.378980,0.087154,0.318349,0.382290,0.602432,0.086882,0.1154
126,8,0.0000,0.9607,-0.056739,-0.007617,0.280988,-0.075882,-0.098706,-0.048725,0.201040,0.285113,0.384177,0.089908,0.320862,0.385042,0.602582,0.089106,0.1537
127,8,0.0000,0.9607,-0.060362,-0.015998,0.280901,-0.080949,-0.104624,-0.070532,0.201589,0.285988,0.391331,0.089461,0.323249,0.387656,0.637987,0.088829,0.0229
128,9,0.0000,0.9559,-0.058326,-0.014797,0.282103,-0.081053,-0.104672,-0.069395,0.202612,0.285283,0.389555,0.089820,0.321631,0.385713,0.634891,0.088974,-0.0116
129,9,0.4261,0.9559,-0.056489,-0.013781,0.283772,-0.081685,-0.104701,-0.063970,0.204799,0.284446,0.387735,0.090916,0.320081,0.383779,0.634034,0.091189,-0.0708
130,9,0.0000,0.9559,-0.054902,-0.012947,0.284801,-0.082311,-0.104731,-0.074296,0.206200,0.283465,0.385882,0.091043,0.318538,0.381856,0.639250,0.091808,-0.0914
131,9,1.2411,0.9559,-0.053736,-0.012278,0.286291,-0.084723,-0.104599,-0.063554,0.208201,0.282285,0.384006,0.091805,0.317858,0.379944,0.645052,0.093513,-0.0648
132,9,0.0000,0.9559,-0.053100,-0.011761,0.287986,-0.087110,-0.104469,-0.068616,0.209506,0.280942,0.382116,0.092903,0.317164,0.378042,0.643812,0.093955,-0.0576
133,9,0.0000,0.9559,-0.052988,-0.011396,0.287370,-0.089474,-0.104340,-0.089324,0.209198,0.279536,0.380218,0.092642,0.316458,0.376149,0.673222,0.093534,-0.2789
134,9,-2.1614,0.9559,-0.053650,-0.011178,0.286667,-0.093983,-0.104199,-0.083682,0.209185,0.278214,0.378319,0.092445,0.318083,0.374266,0.672219,0.093066,-0.1837
135,9,-0.6263,0.9559,-0.055210,-0.011105,0.286031,-0.099073,-0.104019,-0.083216,0.209401,0.277259,0.376423,0.092201,0.320557,0.372395,0.668865,0.092625,-0.1721
136,9,-1.2237,0.9559,-0.057824,-0.011162,0.285239,-0.105343,-0.103754,-0.083124,0.209411,0.277105,0.374537,0.092080,0.325053,0.370537,0.665513,0.092160,-0.1964
137,9,-0.5607,0.9559,-0.061600,-0.011344,0.284415,-0.112111,-0.103493,-0.082834,0.209597,0.278289,0.372664,0.091989,0.330431,0.368689,0.662184,0.091717,-0.1743
138,9,-1.2402,0.9559,-0.066697,-0.011647,0.283450,-0.120058,-0.103206,-0.082792,0.209629,0.281547,0.370808,0.092035,0.338242,0.366852,0.658865,0.091258,-0.1916
139,9,-1.3209,0.9559,-0.073273,-0.012063,0.282894,-0.129254,-0.102870,-0.076945,0.210441,0.287750,0.368973,0.091742,0.348883,0.365029,0.658165,0.091164,-0.1403
140,9,-1.8215,0.9559,-0.081615,-0.012580,0.283571,-0.140188,-0.102475,-0.067314,0.212687,0.298212,0.367160,0.091532,0.363947,0.363221,0.661909,0.093444,-0.0957
141,10,0.0000,0.9511,-0.091928,-0.013190,0.285310,-0.151819,-0.102060,-0.065128,0.214910,0.314128,0.365370,0.092719,0.380343,0.361424,0.658953,0.095596,-0.0439
142,11,0.0000,0.9464,-0.090165,-0.015734,0.286465,-0.149124,-0.100233,-0.064047,0.215806,0.313051,0.364428,0.092975,0.379395,0.360076,0.655740,0.095538,0.0283
143,11,-0.2817,0.9464,-0.088192,-0.018126,0.287904,-0.145823,-0.098463,-0.059506,0.216219,0.312106,0.363389,0.093621,0.378933,0.358708,0.654031,0.095149,0.0167
144,11,-0.3663,0.9464,-0.085906,-0.020376,0.289387,-0.141945,-0.096782,-0.059127,0.216790,0.311381,0.362267,0.094325,0.379023,0.357306,0.650764,0.094844,0.0322
145,11,0.0000,0.9464,-0.083256,-0.022493,0.289439,-0.138106,-0.095118,-0.074448,0.215828,0.310952,0.361072,0.093853,0.379073,0.355904,0.665381,0.094858,-0.1100
146,11,-1.2477,0.9464,-0.080101,-0.024489,0.288245,-0.132720,-0.093618,-0.074211,0.213889,0.310998,0.359816,0.094143,0.380999,0.354438,0.662050,0.096353,-0.1544
